chr	start	end	strand	transcript_id	gene_name	TSS
chr2	178077422	178088687	+	NM_001330249	HNRNPA3	178077422
chr2	178077422	178088687	+	NM_001330251	HNRNPA3	178077422
chr2	178077422	178088687	+	NM_001330250	HNRNPA3	178077422
chr2	178077422	178088687	+	NM_001330248	HNRNPA3	178077422
chr2	178077422	178088687	+	NM_001330247	HNRNPA3	178077422
chr2	178077422	178088687	+	NM_194247	HNRNPA3	178077422
chr2	178077454	178077526	+	NR_039646	MIR4444-1	178077454
chr2	178077454	178077526	+	NR_049831	MIR4444-2	178077454
chr2	178077522	178088687	+	NR_138470	HNRNPA3	178077522
chr2	178095031	178128859	-	NM_001313904	NFE2L2	178128859
chr2	178095031	178129859	-	NM_001313903	NFE2L2	178129859
chr2	178095031	178128859	-	NM_001145413	NFE2L2	178128859
chr2	178095031	178128859	-	NM_001145412	NFE2L2	178128859
chr2	178095031	178128859	-	NM_001313901	NFE2L2	178128859
chr2	178095031	178128859	-	NM_001313900	NFE2L2	178128859
chr2	178095031	178129859	-	NM_001313902	NFE2L2	178129859
chr2	178095037	178129455	-	NM_006164	NFE2L2	178129455
chr2	178120673	178120738	-	NR_036075	MIR3128	178120738
chr2	178148236	178257419	-	NR_026966	LOC100130691	178257419
chr2	178178534	178178610	-	NR_106767	MIR6512	178178610
chr2	178257501	178408562	+	NM_003659	AGPS	178257501
chr2	178413727	178417524	-	NM_152517	TTC30B	178417524
chr2	178477728	178483470	-	NM_152275	TTC30A	178483470
chr2	178487972	178937504	-	NM_016953	PDE11A	178937504
chr2	178487972	178753483	-	NM_001077196	PDE11A	178753483
chr2	178487977	178973066	-	NM_001077197	PDE11A	178973066
chr2	178494127	178787564	-	NM_001077358	PDE11A	178787564
chr2	178538050	178588015	+	NR_136171	PDE11A-AS1	178538050
chr2	178977164	178994382	+	NM_001365578	RBM45	178977164
chr2	178977164	178994382	+	NM_001365579	RBM45	178977164
chr2	178977164	178994382	+	NM_152945	RBM45	178977164
chr2	179059208	179264160	+	NM_001201482	OSBPL6	179059208
chr2	179059239	179267620	+	NM_001201481	OSBPL6	179059239
chr2	179059239	179267620	+	NM_001201480	OSBPL6	179059239
chr2	179059239	179267620	+	NM_032523	OSBPL6	179059239
chr2	179184969	179267620	+	NM_145739	OSBPL6	179184969
chr2	179278386	179298818	+	NR_110206	CHROMR	179278386
chr2	179278386	179298818	+	NR_110205	CHROMR	179278386
chr2	179278386	179304970	+	NR_110204	CHROMR	179278386
chr2	179296141	179315902	-	NM_003690	PRKRA	179315902
chr2	179296141	179315902	-	NM_001316362	PRKRA	179315902
chr2	179296141	179315355	-	NM_001139518	PRKRA	179315355
chr2	179296141	179315484	-	NM_001139517	PRKRA	179315484
chr2	179316105	179326829	+	NM_001042702	PJVK	179316105
chr2	179316163	179326293	+	NM_001353777	PJVK	179316163
chr2	179316163	179326293	+	NM_001353775	PJVK	179316163
chr2	179317071	179326293	+	NM_001353776	PJVK	179317071
chr2	179317071	179326293	+	NM_001353778	PJVK	179317071
chr2	179317966	179326293	+	NM_001369912	PJVK	179317966
chr2	179328391	179343327	-	NM_001135212	FKBP7	179343327
chr2	179328391	179343327	-	NM_181342	FKBP7	179343327
chr2	179345184	179381190	+	NM_019091	PLEKHA3	179345184
chr2	179387554	179470132	+	NR_038272	TTN-AS1	179387554
chr2	179387918	179484944	+	NR_038271	TTN-AS1	179387918
chr2	179390717	179672150	-	NM_003319	TTN	179672150
chr2	179390717	179672150	-	NM_133432	TTN	179672150
chr2	179390717	179672150	-	NM_001267550	TTN	179672150
chr2	179390717	179672150	-	NM_133437	TTN	179672150
chr2	179390717	179672150	-	NM_133378	TTN	179672150
chr2	179390717	179672150	-	NM_001256850	TTN	179672150
chr2	179609136	179672150	-	NM_133379	TTN	179672150
chr2	179641653	179644690	+	NR_120594	LOC101927055	179641653
chr2	179694484	179914864	-	NM_173648	CCDC141	179914864
chr2	179737748	179914864	-	NM_001316745	CCDC141	179914864
chr2	179966405	180129559	-	NM_178123	SESTD1	180129559
chr2	180306711	180524921	-	NM_001352812	ZNF385B	180524921
chr2	180306711	180726339	-	NM_001352808	ZNF385B	180726339
chr2	180306711	180726339	-	NM_001352809	ZNF385B	180726339
chr2	180306711	180726339	-	NM_001352816	ZNF385B	180726339
chr2	180306711	180450633	-	NM_001282725	ZNF385B	180450633
chr2	180306711	180450633	-	NR_104234	ZNF385B	180450633
chr2	180306711	180610393	-	NM_001352813	ZNF385B	180610393
chr2	180306711	180611237	-	NM_001113397	ZNF385B	180611237
chr2	180306711	180611237	-	NM_001352815	ZNF385B	180611237
chr2	180306711	180611237	-	NM_001352817	ZNF385B	180611237
chr2	180306711	180611237	-	NR_148059	ZNF385B	180611237
chr2	180306711	180726339	-	NM_001352811	ZNF385B	180726339
chr2	180306711	180427315	-	NM_001113398	ZNF385B	180427315
chr2	180306711	180446398	-	NM_001352814	ZNF385B	180446398
chr2	180306711	180726339	-	NM_001352810	ZNF385B	180726339
chr2	180306711	180726339	-	NM_152520	ZNF385B	180726339
chr2	180306711	180726339	-	NR_148058	ZNF385B	180726339
chr2	180306711	180726339	-	NR_148057	ZNF385B	180726339
chr2	180306711	180726339	-	NR_148056	ZNF385B	180726339
chr2	180306711	180427315	-	NR_148055	ZNF385B	180427315
chr2	180306711	180726339	-	NR_148054	ZNF385B	180726339
chr2	180725563	180725635	-	NR_031659	MIR1258	180725635
chr2	180809603	180872024	-	NM_020943	CWC22	180872024
chr2	180809603	180864633	-	NM_001376030	CWC22	180864633
chr2	180809603	180871833	-	NM_001376029	CWC22	180871833
chr2	180809603	180871833	-	NM_001376032	CWC22	180871833
chr2	180809603	180871833	-	NM_001376033	CWC22	180871833
chr2	181556831	181781666	+	NR_104320	SCHLAP1	181556831
chr2	181556831	181781666	+	NR_104319	SCHLAP1	181556831
chr2	181556831	181781666	+	NR_104321	SCHLAP1	181556831
chr2	181556831	181781666	+	NR_104325	SCHLAP1	181556831
chr2	181556831	181781666	+	NR_104322	SCHLAP1	181556831
chr2	181556831	181781666	+	NR_104324	SCHLAP1	181556831
chr2	181556831	181781666	+	NR_104323	SCHLAP1	181556831
chr2	181845112	181928154	+	NM_182678	UBE2E3	181845112
chr2	181845112	181928154	+	NM_001278555	UBE2E3	181845112
chr2	181845332	181928152	+	NM_006357	UBE2E3	181845332
chr2	181845851	181928154	+	NM_001278554	UBE2E3	181845851
chr2	181988564	182264280	+	NR_130784	LINC01934	181988564
chr2	182170320	182170379	-	NR_039637	MIR4437	182170379
chr2	182321619	182340945	+	NM_001316312	ITGA4	182321619
chr2	182322113	182403666	+	NM_000885	ITGA4	182322113
chr2	182401401	182521834	-	NM_001030313	CERKL	182521834
chr2	182401401	182521834	-	NM_001030311	CERKL	182521834
chr2	182401401	182521834	-	NR_027689	CERKL	182521834
chr2	182401401	182521834	-	NR_027690	CERKL	182521834
chr2	182401401	182521834	-	NM_001160277	CERKL	182521834
chr2	182401401	182521834	-	NM_001030312	CERKL	182521834
chr2	182401401	182521832	-	NM_201548	CERKL	182521832
chr2	182533022	182545244	-	NR_146176	NEUROD1	182545244
chr2	182536827	182545392	-	NR_146175	NEUROD1	182545392
chr2	182540833	182545392	-	NM_002500	NEUROD1	182545392
chr2	182756457	182795464	+	NM_001130445	ITPRID2	182756457
chr2	182756457	182759424	+	NM_001287505	ITPRID2	182756457
chr2	182756457	182795464	+	NM_001287504	ITPRID2	182756457
chr2	182756457	182795464	+	NM_006751	ITPRID2	182756457
chr2	182756457	182795464	+	NM_001287503	ITPRID2	182756457
chr2	182756457	182795464	+	NR_109843	ITPRID2	182756457
chr2	182818968	182982483	+	NR_048567	PPP1R1C	182818968
chr2	182850551	182982483	+	NM_001080545	PPP1R1C	182850551
chr2	182850580	182996111	+	NR_048566	PPP1R1C	182850580
chr2	182850580	182996111	+	NM_001261425	PPP1R1C	182850580
chr2	182850580	182996111	+	NM_001261424	PPP1R1C	182850580
chr2	183001180	183291763	-	NM_001363871	PDE1A	183291763
chr2	183004762	183387572	-	NM_001258312	PDE1A	183387572
chr2	183004768	183387253	-	NM_005019	PDE1A	183387253
chr2	183032614	183291775	-	NM_001258313	PDE1A	183291775
chr2	183032614	183106790	-	NM_001258314	PDE1A	183106790
chr2	183032614	183387572	-	NM_001003683	PDE1A	183387572
chr2	183580984	183659190	+	NM_001271581	DNAJC10	183580984
chr2	183580984	183659190	+	NM_018981	DNAJC10	183580984
chr2	183580984	183659190	+	NR_073365	DNAJC10	183580984
chr2	183580984	183659190	+	NR_073366	DNAJC10	183580984
chr2	183580984	183659190	+	NR_073367	DNAJC10	183580984
chr2	183698002	183731365	-	NM_001463	FRZB	183731365
chr2	183773843	183903185	-	NM_205842	NCKAP1	183903185
chr2	183773843	183903185	-	NM_013436	NCKAP1	183903185
chr2	183943475	183964722	+	NM_001321519	DUSP19	183943475
chr2	183943475	183964722	+	NM_001142314	DUSP19	183943475
chr2	183943475	183964722	+	NR_135688	DUSP19	183943475
chr2	183943475	183964722	+	NM_080876	DUSP19	183943475
chr2	183982218	184026412	+	NM_001287584	NUP35	183982218
chr2	183989083	184026412	+	NR_109856	NUP35	183989083
chr2	183989083	184026412	+	NM_001287585	NUP35	183989083
chr2	183989171	184026408	+	NM_138285	NUP35	183989171
chr2	185243702	185243771	+	NR_039638	MIR548AE1	185243702
chr2	185463256	185804218	+	NM_194250	ZNF804A	185463256
chr2	186029681	186031799	-	NR_136319	LOC105373782	186031799
chr2	186584601	186603446	-	NR_110215	FSIP2-AS2	186603446
chr2	186584601	186603446	-	NR_110216	FSIP2-AS2	186603446
chr2	186584601	186603820	-	NR_110214	FSIP2-AS2	186603820
chr2	186584601	186605204	-	NR_110217	FSIP2-AS2	186605204
chr2	186603531	186698017	+	NM_173651	FSIP2	186603531
chr2	186648418	186664877	-	NR_144453	FSIP2-AS1	186664877
chr2	186652747	186664878	-	NR_144454	FSIP2-AS1	186664878
chr2	186898261	186951044	-	NR_110218	LINC01473	186951044
chr2	187350987	187374087	+	NM_018471	ZC3H15	187350987
chr2	187454783	187545628	+	NM_002210	ITGAV	187454783
chr2	187454783	187545628	+	NM_001145000	ITGAV	187454783
chr2	187464932	187545629	+	NM_001144999	ITGAV	187464932
chr2	187558787	187630686	+	NM_177454	FAM171B	187558787
chr2	187692202	187713897	-	NM_182521	ZSWIM2	187713897
chr2	188206692	188312979	-	NM_001369435	CALCRL	188312979
chr2	188206692	188312979	-	NM_001271751	CALCRL	188312979
chr2	188206692	188312979	-	NM_001369434	CALCRL	188312979
chr2	188206692	188312979	-	NM_005795	CALCRL	188312979
chr2	188328957	188419162	-	NM_001329239	TFPI	188419162
chr2	188328957	188419162	-	NM_001329240	TFPI	188419162
chr2	188328957	188419162	-	NM_001329241	TFPI	188419162
chr2	188328957	188419162	-	NM_006287	TFPI	188419162
chr2	188343306	188419232	-	NM_001032281	TFPI	188419232
chr2	188343306	188419232	-	NM_001318941	TFPI	188419232
chr2	188900323	189152418	-	NR_126396	LINC01090	189152418
chr2	189156601	189460652	+	NM_016315	GULP1	189156601
chr2	189156601	189460652	+	NM_001252668	GULP1	189156601
chr2	189156601	189460652	+	NM_001252669	GULP1	189156601
chr2	189156601	189460652	+	NM_001375927	GULP1	189156601
chr2	189156601	189460652	+	NM_001375928	GULP1	189156601
chr2	189156601	189460652	+	NM_001375929	GULP1	189156601
chr2	189156601	189460652	+	NM_001375930	GULP1	189156601
chr2	189156601	189460652	+	NM_001375932	GULP1	189156601
chr2	189156601	189460652	+	NM_001375933	GULP1	189156601
chr2	189156601	189460652	+	NM_001375934	GULP1	189156601
chr2	189156601	189460652	+	NM_001375935	GULP1	189156601
chr2	189156601	189460652	+	NM_001375936	GULP1	189156601
chr2	189156601	189460652	+	NM_001375937	GULP1	189156601
chr2	189156601	189460652	+	NM_001375940	GULP1	189156601
chr2	189156601	189460652	+	NM_001375941	GULP1	189156601
chr2	189156601	189460652	+	NM_001375944	GULP1	189156601
chr2	189156601	189460652	+	NM_001375945	GULP1	189156601
chr2	189156601	189460652	+	NM_001375948	GULP1	189156601
chr2	189156601	189460652	+	NM_001375950	GULP1	189156601
chr2	189156601	189460652	+	NM_001375951	GULP1	189156601
chr2	189156601	189460652	+	NM_001375952	GULP1	189156601
chr2	189156601	189460652	+	NM_001375953	GULP1	189156601
chr2	189156601	189460652	+	NR_164744	GULP1	189156601
chr2	189157555	189460652	+	NR_045562	GULP1	189157555
chr2	189157555	189460652	+	NR_045563	GULP1	189157555
chr2	189157555	189460652	+	NM_001375925	GULP1	189157555
chr2	189157555	189460652	+	NM_001375926	GULP1	189157555
chr2	189157555	189460652	+	NM_001375931	GULP1	189157555
chr2	189157555	189460652	+	NM_001375938	GULP1	189157555
chr2	189157555	189460652	+	NM_001375939	GULP1	189157555
chr2	189157555	189460652	+	NM_001375942	GULP1	189157555
chr2	189157555	189460652	+	NM_001375943	GULP1	189157555
chr2	189157555	189460652	+	NM_001375946	GULP1	189157555
chr2	189157555	189460652	+	NM_001375947	GULP1	189157555
chr2	189157555	189460652	+	NM_001375949	GULP1	189157555
chr2	189157555	189460652	+	NR_164745	GULP1	189157555
chr2	189162219	189162315	+	NR_030287	MIR561	189162219
chr2	189598465	189654850	-	NR_161166	DIRC1	189654850
chr2	189839099	189877472	+	NM_000090	COL3A1	189839099
chr2	189842818	189842886	+	NR_031647	MIR1245A	189842818
chr2	189842820	189842887	-	NR_039947	MIR1245B	189842887
chr2	189860356	189860418	+	NR_037401	MIR3606	189860356
chr2	189896624	190044487	-	NM_000393	COL5A2	190044487
chr2	189997762	189997837	-	NR_036076	MIR3129	189997837
chr2	190306159	190340288	+	NM_001303096	WDR75	190306159
chr2	190306200	190340274	+	NM_032168	WDR75	190306200
chr2	190425316	190445537	-	NM_014585	SLC40A1	190445537
chr2	190526125	190531127	+	NM_001353493	ASDURF	190526125
chr2	190526125	190531127	+	NM_001353494	ASDURF	190526125
chr2	190526125	190535557	+	NM_001353497	ASNSD1	190526125
chr2	190526185	190535557	+	NM_019048	ASNSD1	190526185
chr2	190540711	190611376	+	NM_144708	ANKAR	190540711
chr2	190611386	190627924	-	NR_148883	OSGEPL1	190627924
chr2	190611386	190627518	-	NM_022353	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376077	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376078	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376079	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376080	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376081	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376082	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376083	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376084	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376085	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376092	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376094	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376095	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376097	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376098	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376099	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376100	OSGEPL1	190627518
chr2	190611386	190627518	-	NM_001376101	OSGEPL1	190627518
chr2	190611386	190627518	-	NR_164768	OSGEPL1	190627518
chr2	190611386	190627518	-	NR_164769	OSGEPL1	190627518
chr2	190611386	190627923	-	NM_001354347	OSGEPL1	190627923
chr2	190611386	190627518	-	NM_001376088	OSGEPL1	190627518
chr2	190627506	190630282	+	NR_102429	OSGEPL1-AS1	190627506
chr2	190628585	190648719	-	NM_001371388	ORMDL1	190648719
chr2	190628585	190649065	-	NM_001371384	ORMDL1	190649065
chr2	190628585	190649065	-	NM_001371387	ORMDL1	190649065
chr2	190628585	190649065	-	NM_001371385	ORMDL1	190649065
chr2	190628585	190649065	-	NM_001371386	ORMDL1	190649065
chr2	190628585	190649065	-	NR_163942	ORMDL1	190649065
chr2	190634993	190649065	-	NM_016467	ORMDL1	190649065
chr2	190634993	190649065	-	NM_001128150	ORMDL1	190649065
chr2	190648811	190671572	+	NM_001321051	PMS1	190648811
chr2	190648811	190742355	+	NM_000534	PMS1	190648811
chr2	190648811	190742355	+	NM_001289409	PMS1	190648811
chr2	190648811	190742355	+	NM_001289408	PMS1	190648811
chr2	190649176	190742355	+	NM_001321048	PMS1	190649176
chr2	190649176	190671779	+	NM_001321049	PMS1	190649176
chr2	190649176	190742355	+	NM_001128143	PMS1	190649176
chr2	190649176	190742355	+	NR_110332	PMS1	190649176
chr2	190649176	190742355	+	NM_001321044	PMS1	190649176
chr2	190649176	190742355	+	NM_001321047	PMS1	190649176
chr2	190649176	190742355	+	NM_001128144	PMS1	190649176
chr2	190649176	190742355	+	NM_001321045	PMS1	190649176
chr2	190649176	190742355	+	NM_001321046	PMS1	190649176
chr2	190920426	190927455	-	NM_005259	MSTN	190927455
chr2	191002503	191068210	+	NM_001042521	C2orf88	191002503
chr2	191014972	191068210	+	NM_001042520	C2orf88	191014972
chr2	191045589	191068210	+	NM_001042519	C2orf88	191045589
chr2	191045589	191068210	+	NM_032321	C2orf88	191045589
chr2	191068646	191184552	-	NM_014362	HIBCH	191184552
chr2	191068646	191184552	-	NM_198047	HIBCH	191184552
chr2	191208315	191236391	+	NM_002194	INPP1	191208315
chr2	191208315	191236391	+	NM_001128928	INPP1	191208315
chr2	191272302	191367040	+	NM_001375989	MFSD6	191272302
chr2	191273081	191367040	+	NM_017694	MFSD6	191273081
chr2	191273081	191367040	+	NM_001375987	MFSD6	191273081
chr2	191273081	191367040	+	NM_001375988	MFSD6	191273081
chr2	191273081	191367040	+	NM_001375990	MFSD6	191273081
chr2	191273081	191367040	+	NM_001375992	MFSD6	191273081
chr2	191273584	191367040	+	NM_001375986	MFSD6	191273584
chr2	191334219	191367040	+	NM_001375993	MFSD6	191334219
chr2	191334219	191367040	+	NM_001375994	MFSD6	191334219
chr2	191369064	191399448	-	NR_136298	NEMP2	191399448
chr2	191369064	191399448	-	NM_001142645	NEMP2	191399448
chr2	191513621	191557492	+	NM_001321313	NAB1	191513621
chr2	191513809	191557492	+	NM_001321312	NAB1	191513809
chr2	191513809	191557492	+	NM_005966	NAB1	191513809
chr2	191523884	191557492	+	NM_001321315	NAB1	191523884
chr2	191523884	191557492	+	NM_001321314	NAB1	191523884
chr2	191745547	191800015	+	NM_001256310	GLS	191745547
chr2	191745547	191830270	+	NM_014905	GLS	191745547
chr2	191833762	191878976	-	NM_007315	STAT1	191878976
chr2	191840263	191878976	-	NM_139266	STAT1	191878976
chr2	191886252	191897040	+	NR_136318	LOC105373805	191886252
chr2	191894302	192016322	-	NM_001243835	STAT4	192016322
chr2	191894302	192015720	-	NM_003151	STAT4	192015720
chr2	192110130	192290112	+	NM_001161819	MYO1B	192110130
chr2	192110130	192290112	+	NM_001330238	MYO1B	192110130
chr2	192110130	192290112	+	NM_012223	MYO1B	192110130
chr2	192110130	192290112	+	NM_001330237	MYO1B	192110130
chr2	192110130	192290112	+	NM_001130158	MYO1B	192110130
chr2	192542798	192554877	+	NM_001254736	NABP1	192542798
chr2	192542798	192554877	+	NR_045622	NABP1	192542798
chr2	192542862	192555393	+	NM_001031716	NABP1	192542862
chr2	192542862	192554877	+	NR_045623	NABP1	192542862
chr2	192554907	192575195	+	NR_131917	LOC105747689	192554907
chr2	192657566	192684975	+	NR_157850	LOC729254	192657566
chr2	192699036	192711814	-	NM_004657	CAVIN2	192711814
chr2	192813772	193059659	-	NM_016192	TMEFF2	193059659
chr2	192813772	193059659	-	NM_001305134	TMEFF2	193059659
chr2	193041469	193059659	-	NM_001305145	TMEFF2	193059659
chr2	193614571	193641625	+	NR_002769	PCGEM1	193614571
chr2	193614571	193641625	+	NR_152587	PCGEM1	193614571
chr2	195208993	195284355	+	NR_110222	LINC01821	195208993
chr2	195595319	195626159	+	NR_110223	LINC01790	195595319
chr2	196521682	196602423	+	NM_001127257	SLC39A10	196521682
chr2	196521950	196602423	+	NM_020342	SLC39A10	196521950
chr2	196602427	196933561	-	NM_018897	DNAH7	196933561
chr2	196998307	197036302	-	NM_004226	STK17B	197036302
chr2	197058796	197226901	-	NM_001304840	HECW2	197226901
chr2	197058796	197458278	-	NM_001348768	HECW2	197458278
chr2	197058796	197457707	-	NM_020760	HECW2	197457707
chr2	197124748	197128928	+	NR_110225	HECW2-AS1	197124748
chr2	197124748	197128928	+	NR_110226	HECW2-AS1	197124748
chr2	197504439	197597525	+	NM_001353339	CCDC150	197504439
chr2	197504439	197597525	+	NM_001080539	CCDC150	197504439
chr2	197565359	197577736	-	NR_034036	LOC100130452	197577736
chr2	197578262	197597530	+	NM_001353340	CCDC150	197578262
chr2	197627759	197664407	-	NM_012086	GTF3C3	197664407
chr2	197644806	197664407	-	NM_001206774	GTF3C3	197664407
chr2	197669139	197675000	-	NM_213608	C2orf66	197675000
chr2	197697728	197791431	-	NM_024989	PGAP1	197791431
chr2	197697728	197791431	-	NM_001321100	PGAP1	197791431
chr2	197697728	197791431	-	NM_001321099	PGAP1	197791431
chr2	197851386	198175504	-	NM_001367495	ANKRD44	198175504
chr2	197851386	198175504	-	NM_001367497	ANKRD44	198175504
chr2	197851386	198175504	-	NR_160034	ANKRD44	198175504
chr2	197851386	198175504	-	NM_001195144	ANKRD44	198175504
chr2	197855872	198175504	-	NM_001367496	ANKRD44	198175504
chr2	197964201	198175504	-	NM_153697	ANKRD44	198175504
chr2	198062715	198063997	+	NR_135584	ANKRD44-AS1	198062715
chr2	198115582	198167243	-	NR_046837	ANKRD44-IT1	198167243
chr2	198256698	198299817	-	NM_012433	SF3B1	198299817
chr2	198283521	198299817	-	NM_001308824	SF3B1	198299817
chr2	198283521	198299817	-	NM_001005526	SF3B1	198299817
chr2	198318147	198340033	+	NM_001320818	COQ10B	198318147
